Date,Close_NVDA,High_NVDA,Low_NVDA,Open_NVDA,Volume_NVDA,Year,Month,Daily_Return,Prev_Close,Target,MA_50,MA_200,Close_vs_MA_50,Close_vs_MA_200,MA_Diff_Pct
2021-11-09,30.593982696533203,32.243586659600666,29.9024083019337,32.215644336725056,646746000,2021,11,-0.004772298123226992,30.740686416625977,0,22.897077865600586,18.004749917984007,7.696904830932617,12.589232778549196,0.2717242933060618
2021-11-10,29.398447036743164,30.786588600174127,28.7188470671738,29.29566001580233,636206000,2021,11,-0.03907747715126719,30.593982696533203,1,23.0382670211792,18.087334518432616,6.360180015563966,11.311112518310548,0.2737237207450958
2021-11-11,30.327529907226562,30.527119549916076,29.715791021450595,30.405370591178073,332172000,2021,11,0.031603127516300455,29.398447036743164,0,23.196920166015627,18.17390016078949,7.130609741210936,12.153629746437073,0.27638646414837204
2021-11-12,30.327529907226562,30.616934698783563,29.56909192980548,29.948311870229972,413054000,2021,11,0.0,30.327529907226562,0,23.356471519470215,18.26077118396759,6.971058387756347,12.066758723258971,0.27905175987181174
2021-11-15,29.963279724121094,30.581006779573574,29.186879115830916,30.48919684042176,384909000,2021,11,-0.012010545673179718,30.327529907226562,1,23.499816207885743,18.344588184356688,6.46346351623535,11.618691539764406,0.2810217363137738
2021-11-16,30.140914916992188,30.3275308006158,29.644936791171745,29.697829247202147,264484000,2021,11,0.005928429547987557,29.963279724121094,0,23.650326118469238,18.427699098587038,6.49058879852295,11.71321581840515,0.2834117809250885
2021-11-17,29.200851440429688,30.446287176657105,28.74079861985027,30.355472726652906,428508000,2021,11,-0.031188949610568395,30.140914916992188,1,23.788481483459474,18.506240572929382,5.412369956970213,10.694610867500305,0.28543025201222477
2021-11-18,31.609888076782227,32.69265683604596,31.256615668173605,32.30046694089971,781711000,2021,11,0.08249884909236371,29.200851440429688,1,23.9780509185791,18.59616035938263,7.631837158203126,13.013727717399597,0.2894086980961667
2021-11-19,32.917205810546875,33.01999475192539,31.839425634521945,32.17673028088218,533867000,2021,11,0.04135787290954962,31.609888076782227,0,24.18775905609131,18.692981958389282,8.729446754455566,14.224223852157593,0.29394866532977143
2021-11-22,31.89031219482422,34.57578069243723,31.834427549306902,33.4481023989034,754335000,2021,11,-0.031196257107388936,32.917205810546875,0,24.38343593597412,18.780442214012147,7.506876258850099,13.109869980812071,0.2983419484010638
2021-11-23,31.68074607849121,32.29348431531338,30.816525023059096,31.470179349441892,532163000,2021,11,-0.006571466439485696,31.89031219482422,1,24.573125190734864,18.867729687690733,7.107620887756347,12.813016390800477,0.3023890842980604
2021-11-24,32.60682678222656,32.78745442884217,30.8644160156458,31.396321189058206,435162000,2021,11,0.029231657027297464,31.68074607849121,0,24.779360160827636,18.957149600982667,7.827466621398926,13.649677181243895,0.3071247883987352
2021-11-26,31.438241958618164,32.64275964880542,31.28555659079967,32.53298515826952,283069000,2021,11,-0.035838655242753426,32.60682678222656,1,24.96419933319092,19.038300890922546,6.474042625427245,12.399941067695618,0.3112619385637423
2021-11-29,33.307395935058594,33.34332123751521,31.970150118608004,32.299473639315565,454964000,2021,11,0.05945478690891104,31.438241958618164,0,25.193247604370118,19.130241403579713,8.114148330688476,14.17715453147888,0.31693307328865566
2021-11-30,32.608821868896484,33.28443201031286,31.798492845123945,33.10080836730879,622066000,2021,11,-0.020973541958193342,33.307395935058594,0,25.424031982421877,19.216849212646483,7.184789886474608,13.391972656250001,0.32300730994394683
2021-12-01,31.374221801757812,33.22463920028377,31.31932783633501,33.15477484562234,484368000,2021,12,-0.037860922179352885,32.608821868896484,1,25.627469902038573,19.29939932823181,5.746751899719239,12.074822473526002,0.32788950921129695
2021-12-02,32.06388854980469,32.41520919739524,30.96501733909854,31.153653016640646,472890000,2021,12,0.021981955517641927,31.374221801757812,0,25.83082969665527,19.385781688690187,6.233058853149416,12.6781068611145,0.3324626322252032
2021-12-03,30.63365936279297,32.06688384228752,30.07174622980887,31.93813163483009,544325000,2021,12,-0.044605606234881634,32.06388854980469,0,25.99478713989258,19.464526777267455,4.638872222900389,11.169132585525514,0.33549545988715174
2021-12-06,29.978933334350586,30.18253753140916,27.983797239060703,29.822235353193456,658938000,2021,12,-0.02137276584192871,30.63365936279297,1,26.153653564453126,19.542843995094298,3.8252797698974597,10.436089339256288,0.3382726470629501
2021-12-07,32.36430358886719,32.38626422162918,30.591738246734344,30.897148284520917,593053000,2021,12,0.07956821638424971,29.978933334350586,0,26.36863006591797,19.634153809547424,5.995673522949218,12.730149779319763,0.3429980391156861
2021-12-08,31.764469146728516,32.22757276894839,31.36025147158854,31.937135010758553,475551000,2021,12,-0.018533828187948576,32.36430358886719,0,26.590790405273438,19.720684447288512,5.173678741455078,12.043784699440003,0.3483705637270378
2021-12-09,30.431049346923828,32.142735562331445,30.369168945749347,31.6726436363354,488507000,2021,12,-0.04197834359029484,31.764469146728516,0,26.789914855957033,19.806488790512084,3.6411344909667953,10.624560556411744,0.35258273888455305
2021-12-10,30.13961410522461,31.24447414372459,29.803265779189793,31.08977314072366,488825000,2021,12,-0.009576904114503626,30.431049346923828,0,26.97923873901367,19.88880666732788,3.160375366210939,10.250807437896729,0.35650364500417814
2021-12-13,28.106552124023438,30.235429453900565,28.06163905199242,30.190516381869546,598344000,2021,12,-0.06745481126942321,30.13961410522461,1,27.127382507324217,19.96032476425171,0.9791696166992203,8.146227359771729,0.35906518695068906
2021-12-14,28.282217025756836,28.62255738718442,27.19731858901298,27.645449960078636,667035000,2021,12,0.0062499626762562155,28.106552124023438,1,27.299197998046875,20.03489258289337,0.9830190277099611,8.247324442863466,0.36258269841466845
2021-12-15,30.400110244750977,30.441031340908875,27.784177393279027,28.345091097360005,698297000,2021,12,0.0748842715217608,28.282217025756836,0,27.499020957946776,20.12304892539978,2.9010892868042006,10.277061319351198,0.3665434626676713
2021-12-16,28.33211898803711,31.0997587062086,28.038688652907197,31.091774751196695,707366000,2021,12,-0.06802578148778049,30.400110244750977,0,27.652514343261718,20.20303171157837,0.6796046447753916,8.12908727645874,0.36873092801285096
2021-12-17,27.747251510620117,28.866084513821278,27.706330412496648,27.930895789317223,713758000,2021,12,-0.020643266310717667,28.33211898803711,0,27.786825828552246,20.27963520526886,-0.03957431793212862,7.467616305351257,0.37018371125990174
2021-12-20,27.6654109954834,28.089588585739136,27.09252129792592,27.25221181922181,461847000,2021,12,-0.0029494998848946796,27.747251510620117,1,27.924370346069335,20.360158557891847,-0.2589593505859362,7.305252437591552,0.3715202790130289
2021-12-21,29.018789291381836,29.063702367832537,27.3480239896124,28.319144340098806,524385000,2021,12,0.04891950804993961,27.6654109954834,1,28.09169692993164,20.442805261611937,0.927092361450196,8.575984029769899,0.37416056996262653
2021-12-22,29.343158721923828,29.497859735844237,28.393997137740122,28.835143931093477,395184000,2021,12,0.011177910535307145,29.018789291381836,1,28.265989837646483,20.52733317375183,1.077168884277345,8.815825548171997,0.3769927928967423
2021-12-23,29.58269500732422,30.00088555963705,29.374099442198006,29.697472444063603,343022000,2021,12,0.008163275387984115,29.343158721923828,1,28.43972454071045,20.61043897151947,1.142970466613768,8.972256035804747,0.37986990864240566
2021-12-27,30.885173797607422,31.026899467312578,29.58269644654039,29.60265823746476,403686000,2021,12,0.044028402076305984,29.58269500732422,0,28.62340202331543,20.700742979049682,2.2617717742919936,10.18443081855774,0.382723414917229
2021-12-28,30.263376235961914,31.26942679962951,29.953974216379613,31.25146195093205,420591000,2021,12,-0.0201325582857389,30.885173797607422,0,28.792328338623047,20.786265864372254,1.4710478973388668,9.47711037158966,0.3851611697112572
2021-12-29,29.9429988861084,30.48894226101068,29.30922629538712,30.214474295872787,343139000,2021,12,-0.010586305617573899,30.263376235961914,0,28.94766181945801,20.86968809604645,0.9953370666503893,9.07331079006195,0.38706729521951266
2021-12-30,29.528799057006836,30.39811536049081,29.482888465222835,29.76933233244258,308864000,2021,12,-0.013832944077412535,29.9429988861084,0,29.093354148864748,20.950789942741395,0.43544490814208814,8.578009114265441,0.3886518946720872
2021-12-31,29.35413932800293,29.97194400779478,29.274294067292963,29.616631360255656,266530000,2021,12,-0.005914894427867412,29.528799057006836,1,29.239285621643067,21.034104623794555,0.11485370635986314,8.320034704208375,0.3900893879060822
2022-01-03,30.06276512145996,30.651624582903967,29.727414293582168,29.75735697767053,391547000,2022,1,0.024140574708692686,29.35413932800293,0,29.387633819580078,21.120347714424135,0.6751313018798832,8.942417407035826,0.3914370263662753
2022-01-04,29.233373641967773,30.409095675209777,28.29419292188651,30.218464956704405,527154000,2022,1,-0.02758866245806968,30.06276512145996,0,29.518715591430663,21.200745544433595,-0.2853419494628895,8.032628097534179,0.3923432800777617
2022-01-05,27.550630569458008,29.359127526177748,27.479768693565187,28.893029463658266,498064000,2022,1,-0.05756239745432601,29.233373641967773,1,29.60736057281494,21.27330571651459,-2.0567300033569325,6.277324852943419,0.39176115679241036
2022-01-06,28.123523712158203,28.383021289445175,27.012676481336786,27.586563706783856,454186000,2022,1,0.020794193485186296,27.550630569458008,0,29.67650722503662,21.350863852500915,-1.5529835128784164,6.7726598596572885,0.38994409922015816
2022-01-07,27.194318771362305,28.367048098700508,27.004685595633504,28.086591263743465,409939000,2022,1,-0.03304013217924717,28.123523712158203,1,29.7323787689209,21.424313383102415,-2.5380599975585945,5.770005388259889,0.38778677464506955
2022-01-10,27.347028732299805,27.415895582129004,25.59442299105561,26.52961181550805,594681000,2022,1,0.00561550970338387,27.194318771362305,1,29.781524696350097,21.49701020717621,-2.434495964050292,5.850018525123595,0.3853798462824528
2022-01-11,27.763216018676758,28.010737613886754,26.7871082192804,27.270171672123823,404089000,2022,1,0.01521873876869817,27.347028732299805,1,29.826500167846678,21.57124430656433,-2.0632841491699203,6.1919717121124265,0.3826972493547901
2022-01-12,27.944868087768555,28.539714564955542,27.554623289676226,28.012735506788296,383413000,2022,1,0.0065429044304377015,27.763216018676758,0,29.869919242858888,21.646768226623536,-1.9250511550903333,6.298099861145019,0.37987892373336507
2022-01-13,26.523622512817383,28.424938300544927,26.44676981062193,28.324133734411912,540171000,2022,1,-0.05085891157143263,27.944868087768555,1,29.873457107543945,21.71280927658081,-3.3498345947265626,4.810813236236573,0.37584486314099935
2022-01-14,26.889909744262695,27.144417793034062,26.15932464358932,26.249150789783805,395832000,2022,1,0.013809849362329985,26.523622512817383,0,29.88038879394531,21.77836996078491,-2.990479049682616,5.1115397834777845,0.37202136099943434
2022-01-18,25.852922439575195,26.586502096835268,25.720180142919816,26.209232613206122,424270000,2022,1,-0.03856417944685564,26.889909744262695,0,29.802652320861817,21.83786912918091,-3.949729881286622,4.015053310394286,0.364723460176705
2022-01-19,25.01853370666504,26.49167977055228,25.003563317549837,26.02857809333129,488315000,2022,1,-0.03227444536919699,25.852922439575195,0,29.70920608520508,21.893824801445007,-4.6906723785400395,3.1247089052200323,0.35696738028360636
2022-01-20,24.10331153869629,25.529549771779315,24.031450230407202,25.255081797321385,435181000,2022,1,-0.03658176688927739,25.01853370666504,0,29.576458587646485,21.94379783153534,-5.473147048950196,2.1595137071609507,0.34782770123511997
2022-01-21,23.328805923461914,24.775003626288658,23.218020485773657,23.46154818358292,718958000,2022,1,-0.03213274715347547,24.10331153869629,0,29.43115505218506,21.989032969474792,-6.102349128723144,1.3397729539871222,0.3384469927823307
2022-01-24,23.326810836791992,23.334794790372676,20.84761430587089,22.286825688304823,913982000,2022,1,-8.552030808894884e-05,23.328805923461914,0,29.309722328186034,22.033844146728516,-5.9829114913940415,1.2929666900634764,0.3302137445016741
2022-01-25,22.28083610534668,22.89864065896213,21.957463151064083,22.502406991705346,664616000,2022,1,-0.04484002287168887,23.326810836791992,1,29.148788452148438,22.06939040660858,-6.867952346801758,0.2114456987380997,0.3207790480438446
2022-01-26,22.72797203063965,24.010487462454297,22.256884472463902,23.195067611762184,755959000,2022,1,0.020068184298778213,22.28083610534668,0,28.996797294616698,22.10482563018799,-6.26882526397705,0.6231464004516596,0.31178584168592227
2022-01-27,21.901575088500977,23.948610407504805,21.633094151119476,23.52243589687238,573353000,2022,1,-0.03636034666993626,22.72797203063965,1,28.835563201904296,22.138136410713194,-6.93398811340332,-0.23656132221221782,0.3025289331919579
2022-01-28,22.79584312438965,22.81380797435671,21.25482754600818,21.96944289295478,543774000,2022,1,0.04083122023302299,21.901575088500977,1,28.688661766052245,22.171627860069275,-5.892818641662597,0.6242152643203731,0.29393574288336477
2022-01-31,24.438661575317383,24.46161782547409,23.00743389482427,23.137181729796545,564680000,2022,1,0.07206657994457144,22.79584312438965,1,28.59341796875,22.214454402923582,-4.154756393432617,2.2242071723938004,0.2871537355869924
2022-02-01,24.59036636352539,25.0963861195441,23.843811420300632,25.0554650218014,518925000,2022,2,0.006207573509722231,24.438661575317383,1,28.453027534484864,22.260786442756654,-3.8626611709594734,2.3295799207687367,0.27816811897690513
2022-02-02,25.193201065063477,25.76708829461429,24.505532004420324,25.74413394762899,543419000,2022,2,0.024515076051581985,24.59036636352539,0,28.298547439575195,22.31108281135559,-3.1053463745117185,2.882118253707887,0.2683627988316276
2022-02-03,23.901702880859375,25.02851997099475,23.734028395076432,24.41071716026495,410178000,2022,2,-0.05126375885576051,25.193201065063477,1,28.138775253295897,22.353977766036987,-4.237072372436522,1.5477251148223878,0.25878157112815564
2022-02-04,24.271987915039062,24.58737702371096,23.586315716481064,23.925658597022096,354829000,2022,2,0.015491993856061814,23.901702880859375,1,27.990600090026856,22.4012691116333,-3.7186121749877934,1.8707188034057616,0.24950956798652693
2022-02-07,24.680194854736328,25.133315720726692,24.1552107776214,24.32488219866303,376868000,2022,2,0.016818026653858897,24.271987915039062,1,27.83206745147705,22.448531608581543,-3.1518725967407235,2.2316632461547847,0.23981683687664943
2022-02-08,25.059463500976562,25.18122740375108,23.93364378005757,24.31191084540489,410359000,2022,2,0.015367327870486891,24.680194854736328,1,27.70449188232422,22.496629309654235,-2.6450283813476574,2.5628341913223274,0.23149523873050062
2022-02-09,26.65336799621582,26.673329784734484,25.303982693125686,25.57246170515625,524282000,2022,2,0.06360489302483052,25.059463500976562,0,27.571411323547363,22.553176598548887,-0.9180433273315423,4.100191397666933,0.22250678094372559
2022-02-10,25.774072647094727,26.87294386426825,25.55050669154954,25.944743476270883,513200000,2022,2,-0.03299002772354831,26.65336799621582,0,27.43471633911133,22.605851120948792,-1.6606436920166026,3.1682215261459348,0.213611298788376
2022-02-11,23.902698516845703,26.10144045086066,23.727040089477473,25.865896651576726,605472000,2022,2,-0.07260684626261293,25.774072647094727,1,27.285285873413088,22.648929357528687,-3.3825873565673845,1.2537691593170166,0.20470532812815892
2022-02-14,24.22008514404297,24.82690950810967,23.70907395093763,23.88772874556484,440424000,2022,2,0.013278275964263342,23.902698516845703,1,27.128409805297853,22.695166912078857,-2.908324661254884,1.5249182319641115,0.19533863356869732
2022-02-15,26.443777084350586,26.49367965605607,24.73608458162661,24.900764591183574,699869000,2022,2,0.09181189608057783,24.22008514404297,1,27.044612159729002,22.75338454246521,-0.6008350753784164,3.6903925418853767,0.18859733193780326
2022-02-16,26.459745407104492,26.530609192134296,25.502599827448215,26.208233700505765,732676000,2022,2,0.0006038593769328582,26.443777084350586,0,26.97422840118408,22.81410355567932,-0.5144829940795894,3.6456418514251716,0.18234881924471424
2022-02-17,24.459617614746094,25.73514658054274,24.118279789032503,25.580445575519956,810595000,2022,2,-0.0755913468396926,26.459745407104492,0,26.81613468170166,22.86428699016571,-2.356517066955565,1.5953306245803844,0.17283931457104704
2022-02-18,23.596288681030273,24.937689936455428,23.055336814132236,24.620303993631182,761255000,2022,2,-0.03529609282180035,24.459617614746094,0,26.652771072387694,22.90983208179474,-3.05648239135742,0.6864565992355338,0.16337697182718655
2022-02-22,23.34478187561035,24.017478686544916,22.955536432235384,22.990468617991528,633422000,2022,2,-0.010658744212691196,23.596288681030273,0,26.511045722961427,22.952676944732666,-3.1662638473510754,0.39210493087768583,0.1550306653466562
2022-02-23,22.343717575073242,24.10830099326957,22.257885303841995,23.755982820677037,566511000,2022,2,-0.042881715745777815,23.34478187561035,1,26.3551277923584,22.993242268562316,-4.011410217285157,-0.6495246934890737,0.14621189497892806
2022-02-24,23.702085494995117,23.753985005383658,20.84961126769638,20.97436959630377,735801000,2022,2,0.0607941769474063,22.343717575073242,1,26.267038459777833,23.040397424697876,-2.564952964782716,0.6616880702972416,0.1400427681694934
2022-02-25,24.110294342041016,24.1701778047602,23.33579559273523,23.675138387578873,528866000,2022,2,0.01722248648255431,23.702085494995117,1,26.183600006103514,23.09232563972473,-2.0733056640624987,1.017968702316285,0.13386587451638035
2022-02-28,24.337854385375977,24.617313720025166,23.661165729918974,23.945614559981106,477319000,2022,2,0.00943829387176609,24.110294342041016,0,26.062354888916015,23.145856757164,-1.724500503540039,1.1919976282119755,0.1260051923050683
2022-03-01,23.43160629272461,24.32986765752615,23.087274038657856,24.24403349765344,412056000,2022,3,-0.03723615394773294,24.337854385375977,1,25.964344635009766,23.19197498321533,-2.532738342285157,0.2396313095092779,0.11954004149283856
2022-03-02,24.177289962768555,24.36595776316323,23.37371109259494,23.714109379928413,389642000,2022,3,0.03182383916528497,23.43160629272461,0,25.892945404052735,23.24220818042755,-1.7156554412841807,0.9350817823410047,0.11404842444606414
2022-03-03,23.67218589782715,24.283106273216287,23.427617067609017,24.219218042700607,365095000,2022,3,-0.020891674200013033,24.177289962768555,0,25.81308090209961,23.29066276550293,-2.140895004272462,0.38152313232421875,0.10830168990866038
2022-03-04,22.895553588867188,23.638241040034575,22.44235373771478,23.342763503030408,431415000,2022,3,-0.03280779866768646,23.67218589782715,0,25.690616188049315,23.334984798431396,-2.7950625991821276,-0.43943120956420856,0.10094848614498636
2022-03-07,21.314350128173828,22.99238774615269,21.29238955966222,22.776767102643568,450821000,2022,3,-0.06906159549958246,22.895553588867188,1,25.530040016174315,23.368673777580263,-4.215689888000487,-2.0543236494064345,0.09248989733716302
2022-03-08,21.476062774658203,22.33354729257822,20.613586007361604,21.271424341879477,557467000,2022,3,0.0075870315309598535,21.314350128173828,1,25.367907371520996,23.401279740333557,-3.891844596862793,-1.9252169656753537,0.08403931977266331
2022-03-09,22.973421096801758,23.179057248104534,22.207773291766387,22.347525831099777,492742000,2022,3,0.06972219898288068,21.476062774658203,0,25.209672317504882,23.438278875350953,-2.2362512207031244,-0.4648577785491952,0.07557694195783415
2022-03-10,22.6180477142334,22.7478176453068,21.843415073164238,22.49127084816649,428066000,2022,3,-0.015468892555050573,22.973421096801758,0,25.056765747070312,23.473322839736937,-2.4387180328369134,-0.8552751255035389,0.06745712646412526
2022-03-11,22.061031341552734,23.104188764046526,22.00712570703421,22.981404553858948,367209000,2022,3,-0.02462707567506528,22.6180477142334,0,24.8991263961792,23.505321116447448,-2.8380950546264643,-1.4442897748947132,0.059297436219939985
2022-03-14,21.292388916015625,22.22274473627401,21.12169091105155,21.83043806016922,385354000,2022,3,-0.03484163607933166,22.061031341552734,1,24.734398193359375,23.53453356742859,-3.4420092773437503,-2.242144651412964,0.050983148762777236
2022-03-15,22.932491302490234,22.997377221162406,21.284403438506185,21.48005697889036,491996000,2022,3,0.07702763616350072,21.292388916015625,1,24.605965232849123,23.568173351287843,-1.6734739303588881,-0.6356820487976087,0.044033615422493955
2022-03-16,24.45280647277832,24.553628211845854,23.131141677093435,23.45856243097872,671422000,2022,3,0.06629524678476573,22.932491302490234,1,24.493766059875487,23.609314937591552,-0.040959587097166406,0.843491535186768,0.03746195620761877
2022-03-17,24.72233009338379,24.798194389496683,23.86384594867932,24.077469296534115,471941000,2022,3,0.011022195791943634,24.45280647277832,1,24.40354518890381,23.64924172401428,0.31878490447997976,1.0730883693695077,0.03189546090704386
2022-03-18,26.406354904174805,26.522151490123896,24.580581386606394,24.755272049910502,730719000,2022,3,0.06811756029589211,24.72233009338379,1,24.380659675598146,23.696633501052858,2.0256952285766587,2.7097214031219465,0.02886596421027046
2022-03-21,26.68686294555664,27.10412711770942,25.92121509093624,26.460263898678804,591727000,2022,3,0.010622747531787713,26.406354904174805,0,24.351926460266114,23.742392797470092,2.3349364852905268,2.9444701480865483,0.025672798356742348
2022-03-22,26.47722816467285,27.18996980901101,26.026025549438742,26.679869314228366,547007000,2022,3,-0.007855354947918003,26.68686294555664,0,24.337584648132324,23.786900663375853,2.139643516540527,2.6903275012969985,0.023150724533202716
2022-03-23,25.58880043029785,26.56507466192013,25.529904449568786,26.079931563168326,502120000,2022,3,-0.033554408673351244,26.47722816467285,1,24.302420082092286,23.827774391174316,1.2863803482055651,1.7610260391235357,0.019919849966926702
2022-03-24,28.100360870361328,28.27006117432525,25.861316069512192,26.119860134581526,877379000,2022,3,0.09815076900164965,25.58880043029785,0,24.309162979125976,23.88167862892151,3.7911978912353526,4.218682241439819,0.017900096423153784
2022-03-25,27.64316749572754,28.307993440069914,27.222910357307455,27.83682564076314,579016000,2022,3,-0.016270017909841505,28.100360870361328,1,24.303128967285158,23.93296389579773,3.3400385284423812,3.710203599929809,0.015466745911584442
2022-03-28,28.16924285888672,28.20018833538596,27.158028538413475,27.707059896183978,425494000,2022,3,0.01903093642363851,27.64316749572754,1,24.336041374206545,23.984882745742798,3.833201484680174,4.184360113143921,0.014640831568212508
2022-03-29,28.605470657348633,28.894958306684245,27.930662062478252,28.644401446440966,488984000,2022,3,0.015485961076312504,28.16924285888672,0,24.37035259246826,24.03801739692688,4.235118064880371,4.567453260421754,0.013825399576583625
2022-03-30,27.64117431640625,28.44575284009706,27.454503782301863,28.25409196032564,463487000,2022,3,-0.033710207131119496,28.605470657348633,0,24.406117630004882,24.087479219436645,3.235056686401368,3.553695096969605,0.013228383413035673
2022-03-31,27.237890243530273,28.198193995600818,27.221919611404,27.733016015173206,523440000,2022,3,-0.014589976108092095,27.64117431640625,0,24.450504760742188,24.134816122055053,2.7873854827880855,3.1030741214752204,0.013080217271622386
2022-04-01,26.66490364074707,27.447521756824713,26.220688530306184,27.32673480399301,517235000,2022,4,-0.021036379751155798,27.237890243530273,1,24.501736602783204,24.175062532424928,2.1631670379638663,2.4898411083221426,0.013512853169257492
2022-04-04,27.31175994873047,27.509410792991396,26.5660773046545,26.680874310241915,397120000,2022,4,0.024258715377276863,26.66490364074707,0,24.581395683288573,24.218635540008545,2.730364265441896,3.0931244087219234,0.01497855412542781
2022-04-05,25.88527488708496,27.270827874661148,25.774470555611817,27.205941957892414,436615000,2022,4,-0.05222970121014903,27.31175994873047,0,24.632564964294435,24.256131286621095,1.252709922790526,1.6291436004638662,0.01551911445503137
2022-04-06,24.363964080810547,25.255389153160042,23.960677101781798,24.89003527746439,703833000,2022,4,-0.058771282627307464,25.88527488708496,0,24.67422752380371,24.28372809410095,-0.3102634429931648,0.08023598670959586,0.01608070343192574
2022-04-07,24.16531753540039,24.678411208744393,23.436605101270906,24.397906520431153,557992000,2022,4,-0.008153293312668008,24.363964080810547,0,24.702974433898927,24.3094810962677,-0.5376568984985362,-0.14416356086730886,0.016186825875589807
2022-04-08,23.07823371887207,23.88081687759532,23.021335019105305,23.874826939519217,524781000,2022,4,-0.04498528996922235,24.16531753540039,0,24.72650760650635,24.329059057235717,-1.6482738876342786,-1.2508253383636472,0.016336371593147415
2022-04-11,21.878355026245117,22.28064432124628,21.621808207745975,22.174832229313022,575207000,2022,4,-0.051991790500230506,23.07823371887207,0,24.708157844543457,24.343508186340333,-2.82980281829834,-2.465153160095216,0.014979338861591723
2022-04-12,21.466081619262695,22.684929295161435,21.24447295091747,22.497261070505825,662258000,2022,4,-0.01884389418161747,21.878355026245117,1,24.648706245422364,24.351136560440064,-3.1826246261596687,-2.885054941177369,0.012219950565499271
2022-04-13,22.163846969604492,22.460324131590653,21.417166779097364,21.689686094459127,516943000,2022,4,0.03250548296227729,21.466081619262695,0,24.600175857543945,24.362045497894286,-2.436328887939453,-2.198198528289794,0.009774645551427196
2022-04-14,21.22051429748535,22.736836786329683,21.125682500407688,22.465315151100608,569097000,2022,4,-0.04256177519240356,22.163846969604492,1,24.52072212219238,24.368358736038207,-3.30020782470703,-3.1478444385528555,0.006252509157658018
2022-04-18,21.744590759277344,22.049051350332444,21.041831657437864,21.162618586314927,525701000,2022,4,0.024696689931501536,21.22051429748535,1,24.477579879760743,24.376247186660766,-2.732989120483399,-2.6316564273834224,0.0041570259902610545
2022-04-19,22.158859252929688,22.33354992197156,21.276417192204843,21.681701448367473,512781000,2022,4,0.019051565432455675,21.744590759277344,0,24.435317306518556,24.38483504295349,-2.2764580535888683,-2.225975790023803,0.00207023190750078
2022-04-20,21.444116592407227,22.630021266356646,21.16261431396196,22.477291205498844,468974000,2022,4,-0.03225539060310434,22.158859252929688,0,24.370595741271973,24.38879405975342,-2.926479148864747,-2.9446774673461924,-0.0007461754130548261
2022-04-21,20.147411346435547,22.352515792807566,19.964733471590826,21.670719581173074,656209000,2022,4,-0.0604690447556514,21.444116592407227,0,24.272354698181154,24.38789963722229,-4.124943351745607,-4.240488290786743,-0.004737797873531699
2022-04-22,19.480588912963867,20.44987743487539,19.465615971491907,20.26719955217862,624713000,2022,4,-0.0330971767045225,20.147411346435547,1,24.128899116516113,24.386010885238647,-4.648310203552246,-4.90542197227478,-0.010543412365905636
